filename,head_top,r_ankle,r_knee,r_hip,l_hip,l_knee,l_ankle,r_wrist,r_elbow,r_shoulder,l_shoulder,l_elbow,l_wrist,head_rect_x1,head_rect_y1,head_rect_x2,head_rect_y2,joint_pos_head_top_x,joint_pos_head_top_y,joint_pos_r_ankle_x,joint_pos_r_ankle_y,joint_pos_r_knee_x,joint_pos_r_knee_y,joint_pos_r_hip_x,joint_pos_r_hip_y,joint_pos_l_hip_x,joint_pos_l_hip_y,joint_pos_l_knee_x,joint_pos_l_knee_y,joint_pos_l_ankle_x,joint_pos_l_ankle_y,joint_pos_r_wrist_x,joint_pos_r_wrist_y,joint_pos_r_elbow_x,joint_pos_r_elbow_y,joint_pos_r_shoulder_x,joint_pos_r_shoulder_y,joint_pos_l_shoulder_x,joint_pos_l_shoulder_y,joint_pos_l_elbow_x,joint_pos_l_elbow_y,joint_pos_l_wrist_x,joint_pos_l_wrist_y
053360240.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,577.0,92.0,638.0,167.0,599.3356,91.7018,585.0,613.0,604.0,476.0,616.0,340.0,680.0,333.0,669.0,479.0,665.0,627.0,546.0,277.0,588.0,281.0,580.0,214.0,661.0,169.0,714.0,180.0,668.0,146.0
025111229.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,687.0,85.0,750.0,180.0,718.8234,86.9047,656.0,647.0,654.0,506.0,667.0,355.0,741.0,359.0,731.0,501.0,718.0,665.0,616.0,392.0,637.0,294.0,658.0,197.0,778.0,208.0,794.0,312.0,795.0,402.0
035315440.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,511.0,237.0,560.0,307.0,535.7896,237.8229,528.0,674.0,512.0,590.0,520.0,482.0,546.0,482.0,560.0,586.0,573.0,674.0,522.0,452.0,477.0,424.0,483.0,339.0,586.0,323.0,592.0,392.0,551.0,445.0
035315440.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,706.0,274.0,754.0,346.0,730.4875,275.3901,689.0,692.0,669.0,596.0,676.0,522.0,727.0,532.0,722.0,617.0,645.0,674.0,660.0,487.0,669.0,436.0,682.0,371.0,775.0,391.0,767.0,450.0,753.0,497.0
083693884.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,543.0,68.0,591.0,131.0,571.6011,68.155,601.0,554.0,601.0,428.0,580.0,277.0,544.0,276.0,534.0,427.0,538.0,555.0,658.0,223.0,668.0,174.0,609.0,153.0,508.0,154.0,450.0,191.0,495.0,231.0
096545818.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,485.0,109.0,552.0,215.0,520.4711,111.879,540.0,708.0,500.0,555.0,470.0,434.0,548.0,439.0,526.0,571.0,502.0,715.0,418.0,301.0,437.0,357.0,449.0,253.0,581.0,248.0,589.0,357.0,625.0,322.0
068623328.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,788.0,42.0,818.0,84.0,798.5213,42.8461,746.0,199.0,745.0,127.0,792.0,151.0,821.0,147.0,841.0,134.0,829.0,203.0,770.0,86.0,753.0,113.0,783.0,67.0,826.0,77.0,847.0,116.0,821.0,135.0
046789253.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,701.0,36.0,796.0,171.0,705.1623,53.6819,822.0,662.0,814.0,547.0,804.0,414.0,891.0,404.0,901.0,561.0,919.0,711.0,727.0,404.0,719.0,308.0,715.0,205.0,889.0,124.0,941.0,242.0,951.0,337.0
079074812.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,851.0,52.0,946.0,187.0,852.9341,71.7114,985.0,706.0,975.0,546.0,984.0,389.0,1044.0,387.0,1101.0,578.0,1171.0,713.0,904.0,336.0,911.0,273.0,889.0,197.0,1030.0,170.0,1149.0,200.0,1051.0,289.0
053738384.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,909.0,44.0,991.0,160.0,924.9124,51.0156,979.0,577.0,949.0,466.0,973.0,331.0,1032.0,330.0,1024.0,500.0,1029.0,642.0,864.0,319.0,904.0,266.0,915.0,171.0,1046.0,158.0,1096.0,259.0,1050.0,360.0
016012824.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1121.0,189.0,1157.0,238.0,1137.7383,189.2116,1136.0,469.0,1134.0,404.0,1125.0,328.0,1163.0,334.0,1153.0,410.0,1120.0,450.0,1125.0,292.0,1096.0,290.0,1104.0,256.0,1178.0,247.0,1188.0,289.0,1170.0,289.0
000773027.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,769.0,124.0,791.0,159.0,776.5934,125.3187,775.0,327.0,768.0,292.0,775.0,239.0,797.0,238.0,797.0,284.0,799.0,324.0,781.0,187.0,754.0,200.0,764.0,171.0,807.0,169.0,797.0,195.0,776.0,194.0
054389842.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,399.0,62.0,451.0,140.0,408.2305,67.461,429.0,362.0,434.0,286.0,436.0,211.0,498.0,209.0,502.0,290.0,504.0,374.0,375.0,243.0,387.0,190.0,398.0,134.0,480.0,124.0,476.0,196.0,435.0,235.0
060500306.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,456.0,4.0,522.0,96.0,473.01,7.6264,490.0,440.0,484.0,361.0,480.0,279.0,546.0,276.0,557.0,385.0,579.0,459.0,412.0,160.0,447.0,152.0,465.0,103.0,553.0,103.0,570.0,189.0,515.0,254.0
039212785.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,213.0,37.0,257.0,105.0,239.2264,38.8793,171.0,361.0,170.0,291.0,174.0,219.0,228.0,228.0,225.0,274.0,218.0,368.0,219.0,155.0,163.0,138.0,196.0,98.0,264.0,120.0,269.0,163.0,265.0,193.0
020849447.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,417.0,169.0,470.0,257.0,439.2231,172.1321,451.0,468.0,405.0,391.0,448.0,331.0,498.0,328.0,483.0,383.0,506.0,480.0,363.0,399.0,369.0,325.0,398.0,261.0,498.0,251.0,555.0,315.0,570.0,371.0
004234975.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,625.0,173.0,672.0,238.0,664.8415,177.8885,565.0,522.0,582.0,433.0,591.0,328.0,626.0,335.0,660.0,444.0,658.0,523.0,499.0,238.0,552.0,233.0,605.0,224.0,662.0,236.0,679.0,224.0,707.0,202.0
037426447.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,694.0,115.0,754.0,192.0,693.8705,128.6635,697.0,514.0,674.0,400.0,745.0,314.0,783.0,314.0,764.0,391.0,783.0,514.0,649.0,187.0,681.0,238.0,722.0,195.0,799.0,173.0,843.0,251.0,830.0,341.0
093921849.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,729.0,231.0,808.0,342.0,812.2089,253.9508,669.0,732.0,698.0,605.0,650.0,463.0,732.0,470.0,804.0,588.0,778.0,699.0,650.0,181.0,604.0,237.0,684.0,285.0,806.0,323.0,881.0,362.0,927.0,408.0
023746891.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,352.0,286.0,419.0,362.0,381.0,283.0,326.0,745.0,318.0,617.0,390.0,535.0,444.0,525.0,457.0,669.0,453.0,749.0,374.0,529.0,362.0,469.0,354.0,378.0,428.0,378.0,515.0,434.0,479.0,495.0
005123954.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,579.0,72.0,631.0,150.0,606.827,73.5468,520.0,396.0,540.0,350.0,592.0,278.0,645.0,283.0,626.0,375.0,604.0,477.0,488.0,262.0,535.0,222.0,570.0,169.0,635.0,134.0,686.0,151.0,709.0,120.0
056540339.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,344.0,460.0,401.0,532.0,400.188,520.1382,405.0,176.0,359.0,266.0,317.0,389.0,371.0,407.0,436.0,307.0,497.0,211.0,402.0,599.0,400.0,535.0,392.0,474.0,314.0,484.0,275.0,540.0,285.0,594.0
006755484.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,580.0,97.0,624.0,161.0,623.1392,106.2348,505.0,266.0,527.0,226.0,531.0,190.0,564.0,207.0,570.0,237.0,571.0,284.0,504.0,222.0,517.0,182.0,553.0,140.0,598.0,174.0,596.0,219.0,587.0,264.0
084875247.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,697.0,431.0,784.0,547.0,778.6933,532.6494,760.0,119.0,668.0,203.0,717.0,267.0,666.0,286.0,577.0,201.0,651.0,106.0,802.0,614.0,771.0,546.0,754.0,457.0,678.0,464.0,655.0,546.0,655.0,627.0
068839670.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,748.0,453.0,793.0,513.0,755.1381,457.2316,793.0,694.0,777.0,631.0,789.0,580.0,813.0,582.0,811.0,631.0,827.0,703.0,762.0,590.0,770.0,550.0,764.0,513.0,807.0,505.0,823.0,542.0,819.0,580.0
008372413.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,298.0,111.0,384.0,221.0,354.2343,111.7394,299.0,692.0,303.0,577.0,310.0,448.0,397.0,432.0,446.0,563.0,463.0,668.0,370.0,252.0,288.0,330.0,250.0,245.0,392.0,250.0,414.0,339.0,439.0,419.0
077313867.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1511.0,104.0,1592.0,204.0,1537.9824,104.3307,1536.0,660.0,1536.0,539.0,1556.0,417.0,1611.0,417.0,1617.0,531.0,1623.0,671.0,1521.0,425.0,1513.0,336.0,1511.0,249.0,1635.0,216.0,1706.0,271.0,1657.0,338.0
077313867.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,327.0,186.0,372.0,247.0,340.9929,187.3969,380.0,480.0,374.0,421.0,360.0,365.0,389.0,354.0,392.0,415.0,393.0,482.0,328.0,348.0,336.0,306.0,327.0,254.0,390.0,244.0,421.0,285.0,419.0,339.0
088118924.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,336.0,245.0,419.0,363.0,398.8132,250.3733,275.0,877.0,290.0,701.0,314.0,537.0,388.0,545.0,388.0,706.0,383.0,855.0,297.0,405.0,242.0,424.0,285.0,331.0,439.0,355.0,456.0,460.0,386.0,427.0
065439336.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1138.0,208.0,1221.0,321.0,1145.3896,219.983,1113.0,636.0,1163.0,530.0,1221.0,429.0,1300.0,451.0,1260.0,564.0,1219.0,674.0,1000.0,400.0,1091.0,362.0,1156.0,323.0,1262.0,282.0,1351.0,256.0,1428.0,217.0
048750228.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,869.0,586.0,1025.0,699.0,899.449,703.1276,1446.0,671.0,1257.0,680.0,1186.0,593.0,1167.0,507.0,1322.0,519.0,1502.0,522.0,1118.0,643.0,1087.0,652.0,1018.0,677.0,916.0,556.0,972.0,541.0,981.0,500.0
064168651.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,775.0,173.0,876.0,310.0,779.7916,191.0427,867.0,814.0,854.0,626.0,849.0,443.0,953.0,434.0,1032.0,587.0,1050.0,757.0,864.0,493.0,798.0,438.0,780.0,317.0,948.0,251.0,1015.0,369.0,980.0,463.0
008398950.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,236.0,102.0,268.0,153.0,252.8445,103.4316,219.0,366.0,224.0,310.0,233.0,236.0,261.0,239.0,261.0,302.0,258.0,357.0,228.0,223.0,205.0,201.0,216.0,154.0,285.0,157.0,301.0,198.0,303.0,224.0
047176715.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,118.0,93.0,162.0,151.0,141.0981,92.9003,94.0,471.0,104.0,377.0,116.0,291.0,157.0,293.0,166.0,391.0,163.0,477.0,108.0,297.0,80.0,247.0,88.0,173.0,188.0,176.0,196.0,233.0,188.0,261.0
046830095.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1129.0,17.0,1173.0,84.0,1161.9571,20.3679,1113.0,355.0,1128.0,270.0,1113.0,188.0,1151.0,196.0,1142.0,278.0,1126.0,356.0,1100.0,189.0,1080.0,142.0,1098.0,88.0,1176.0,90.0,1178.0,137.0,1173.0,186.0
085801366.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,892.0,318.0,937.0,375.0,915.4786,317.4676,886.0,593.0,891.0,517.0,891.0,463.0,920.0,464.0,920.0,524.0,928.0,588.0,879.0,423.0,867.0,432.0,879.0,387.0,947.0,395.0,950.0,439.0,924.0,463.0
098486594.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,665.0,450.0,696.0,494.0,680.1412,450.4735,681.0,665.0,672.0,621.0,668.0,566.0,693.0,564.0,707.0,619.0,726.0,670.0,665.0,532.0,642.0,530.0,655.0,502.0,707.0,502.0,719.0,528.0,697.0,530.0
002899274.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,592.0,1.0,666.0,97.0,671.8498,26.3148,565.0,597.0,574.0,454.0,580.0,274.0,656.0,283.0,654.0,450.0,630.0,590.0,521.0,265.0,510.0,170.0,543.0,57.0,681.0,59.0,718.0,168.0,739.0,268.0
051385736.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,220.0,128.0,287.0,228.0,208.0438,162.1264,299.0,472.0,290.0,357.0,286.0,271.0,330.0,270.0,335.0,372.0,324.0,415.0,246.0,308.0,247.0,257.0,237.0,204.0,333.0,173.0,378.0,219.0,374.0,277.0
042369018.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,238.0,57.0,304.0,155.0,294.2058,64.8285,139.0,549.0,169.0,432.0,197.0,301.0,256.0,317.0,248.0,437.0,251.0,554.0,222.0,283.0,177.0,238.0,189.0,144.0,291.0,177.0,302.0,240.0,309.0,291.0
051085236.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,65.0,146.0,107.0,204.0,89.2833,146.5448,62.0,358.0,67.0,319.0,77.0,267.0,99.0,271.0,90.0,322.0,88.0,361.0,77.0,276.0,39.0,254.0,57.0,212.0,109.0,190.0,121.0,225.0,137.0,259.0
020221509.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,241.0,54.0,309.0,152.0,301.4661,63.3008,136.0,553.0,168.0,434.0,200.0,298.0,256.0,315.0,250.0,432.0,248.0,561.0,227.0,286.0,177.0,243.0,192.0,145.0,290.0,163.0,299.0,243.0,306.0,298.0
051701472.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,71.0,419.0,131.0,501.0,102.3318,419.379,107.0,840.0,78.0,761.0,78.0,662.0,126.0,665.0,153.0,744.0,162.0,838.0,35.0,648.0,32.0,600.0,44.0,521.0,153.0,521.0,167.0,590.0,172.0,650.0
075784629.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,512.0,261.0,589.0,396.0,549.1776,266.3478,622.0,1028.0,622.0,850.0,619.0,643.0,521.0,655.0,518.0,833.0,521.0,1006.0,672.0,674.0,687.0,571.0,650.0,446.0,456.0,446.0,446.0,600.0,429.0,706.0
018077595.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,554.0,331.0,591.0,386.0,570.7819,332.0408,606.0,617.0,602.0,559.0,593.0,484.0,553.0,484.0,545.0,556.0,527.0,610.0,625.0,487.0,617.0,448.0,606.0,400.0,543.0,394.0,530.0,439.0,524.0,477.0
018077595.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,381.0,343.0,411.0,390.0,401.4901,344.8829,375.0,572.0,374.0,516.0,374.0,454.0,404.0,462.0,423.0,514.0,426.0,565.0,380.0,467.0,363.0,441.0,366.0,397.0,410.0,398.0,420.0,422.0,420.0,449.0
018077595.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,958.0,354.0,992.0,400.0,970.8337,354.502,992.0,577.0,992.0,527.0,984.0,467.0,958.0,468.0,950.0,523.0,941.0,575.0,1008.0,456.0,1015.0,436.0,1008.0,406.0,952.0,402.0,941.0,431.0,941.0,461.0
080015824.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,628.0,87.0,661.0,137.0,647.2468,88.1946,673.0,367.0,666.0,305.0,662.0,236.0,624.0,238.0,617.0,307.0,607.0,370.0,685.0,236.0,675.0,194.0,673.0,151.0,607.0,150.0,606.0,190.0,607.0,227.0
080015824.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,199.0,96.0,235.0,145.0,224.1985,97.2685,242.0,357.0,238.0,296.0,225.0,241.0,199.0,244.0,204.0,302.0,198.0,353.0,246.0,240.0,231.0,203.0,226.0,156.0,185.0,156.0,176.0,199.0,184.0,237.0
066895164.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,962.0,162.0,1016.0,235.0,992.3182,162.3311,1015.0,440.0,1045.0,440.0,1010.0,355.0,957.0,355.0,931.0,429.0,899.0,445.0,1077.0,349.0,1034.0,339.0,1028.0,272.0,939.0,234.0,901.0,259.0,922.0,225.0
083226289.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,832.0,33.0,904.0,136.0,868.0,34.2319,887.0,638.0,898.0,485.0,898.0,355.0,817.0,360.0,780.0,505.0,759.0,633.0,950.0,346.0,954.0,274.0,937.0,169.0,799.0,157.0,781.0,258.0,770.0,338.0
048600345.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,430.0,16.0,503.0,104.0,463.9631,14.3355,329.0,512.0,334.0,336.0,432.0,258.0,478.0,263.0,493.0,440.0,493.0,595.0,392.0,217.0,397.0,227.0,420.0,131.0,519.0,115.0,497.0,112.0,448.0,65.0
099788471.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,61.0,99.0,118.0,171.0,89.0,98.0,59.0,589.0,62.0,496.0,50.0,379.0,115.0,384.0,142.0,483.0,156.0,599.0,59.0,311.0,18.0,288.0,30.0,212.0,148.0,206.0,171.0,290.0,119.0,300.0
099788471.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,234.0,103.0,292.0,180.0,263.0,102.0,243.0,588.0,234.0,497.0,224.0,378.0,262.0,386.0,288.0,493.0,309.0,614.0,200.0,298.0,189.0,283.0,209.0,206.0,317.0,216.0,322.0,304.0,312.0,387.0
065383839.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,970.0,306.0,1035.0,404.0,1004.3078,307.996,946.0,797.0,943.0,674.0,955.0,533.0,996.0,537.0,1001.0,667.0,1006.0,792.0,883.0,429.0,905.0,465.0,953.0,415.0,1047.0,424.0,989.0,480.0,941.0,434.0
065383839.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1444.0,294.0,1518.0,417.0,1487.195,298.4174,1417.0,869.0,1422.0,727.0,1422.0,581.0,1489.0,576.0,1479.0,720.0,1470.0,867.0,1328.0,427.0,1357.0,487.0,1422.0,412.0,1525.0,427.0,1460.0,470.0,1390.0,427.0
060360192.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1373.0,460.0,1444.0,564.0,1403.2814,461.9012,1381.0,994.0,1362.0,867.0,1365.0,744.0,1427.0,744.0,1437.0,865.0,1429.0,1011.0,1348.0,677.0,1333.0,650.0,1350.0,585.0,1482.0,583.0,1514.0,658.0,1432.0,617.0
069872692.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,600.0,191.0,644.0,240.0,618.5185,189.3887,623.0,528.0,619.0,444.0,612.0,365.0,632.0,364.0,640.0,444.0,633.0,536.0,556.0,344.0,583.0,293.0,604.0,247.0,650.0,259.0,648.0,316.0,656.0,370.0
016228082.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,377.0,207.0,420.0,262.0,377.4418,216.159,394.0,517.0,420.0,447.0,458.0,368.0,419.0,359.0,384.0,435.0,350.0,496.0,407.0,123.0,426.0,176.0,439.0,230.0,389.0,266.0,353.0,225.0,308.0,198.0
016228082.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,494.0,226.0,537.0,287.0,508.6331,227.4475,505.0,602.0,537.0,498.0,582.0,416.0,537.0,428.0,515.0,490.0,534.0,575.0,595.0,144.0,580.0,208.0,556.0,272.0,487.0,296.0,481.0,274.0,457.0,258.0
017128264.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,454.0,156.0,498.0,215.0,463.2604,158.9591,409.0,523.0,474.0,438.0,522.0,342.0,487.0,350.0,539.0,427.0,566.0,517.0,572.0,345.0,551.0,263.0,531.0,212.0,456.0,234.0,428.0,295.0,391.0,347.0
075730560.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,819.0,235.0,894.0,349.0,858.5661,237.4556,1057.0,860.0,934.0,751.0,840.0,583.0,912.0,571.0,879.0,739.0,811.0,896.0,828.0,422.0,787.0,398.0,790.0,359.0,917.0,357.0,999.0,427.0,994.0,484.0
074615050.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1463.0,277.0,1505.0,335.0,1484.5728,277.3617,1469.0,612.0,1459.0,527.0,1460.0,446.0,1494.0,446.0,1500.0,524.0,1514.0,609.0,1475.0,397.0,1429.0,404.0,1445.0,358.0,1520.0,354.0,1495.0,392.0,1447.0,389.0
074615050.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,313.0,298.0,351.0,351.0,329.3043,298.5537,334.0,597.0,329.0,517.0,321.0,462.0,353.0,459.0,371.0,525.0,379.0,594.0,292.0,420.0,264.0,392.0,308.0,361.0,363.0,365.0,402.0,394.0,383.0,418.0
005060139.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,817.0,318.0,885.0,411.0,847.4924,318.5503,653.0,827.0,708.0,684.0,813.0,584.0,884.0,584.0,1001.0,680.0,1065.0,832.0,896.0,406.0,836.0,446.0,801.0,432.0,910.0,427.0,920.0,539.0,910.0,639.0
064428816.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,739.0,302.0,832.0,431.0,771.7862,304.3845,1101.0,1023.0,942.0,893.0,822.0,730.0,896.0,706.0,807.0,845.0,786.0,1076.0,692.0,751.0,721.0,612.0,738.0,484.0,884.0,480.0,942.0,629.0,971.0,742.0
097623126.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,694.0,243.0,746.0,309.0,709.3717,244.1152,734.0,612.0,734.0,525.0,737.0,420.0,697.0,420.0,692.0,516.0,693.0,612.0,764.0,242.0,785.0,299.0,761.0,306.0,698.0,306.0,661.0,259.0,685.0,213.0
048815596.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,688.0,266.0,738.0,327.0,713.6932,264.9583,709.0,628.0,724.0,525.0,716.0,444.0,754.0,439.0,782.0,522.0,799.0,606.0,677.0,461.0,658.0,407.0,676.0,355.0,748.0,328.0,786.0,387.0,812.0,432.0
058626784.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,650.0,234.0,693.0,297.0,669.7886,235.0377,635.0,593.0,629.0,501.0,648.0,407.0,680.0,407.0,685.0,495.0,693.0,588.0,558.0,330.0,602.0,323.0,642.0,306.0,706.0,314.0,728.0,349.0,701.0,328.0
069919320.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,489.0,48.0,563.0,148.0,528.3953,48.2967,553.0,639.0,553.0,497.0,567.0,363.0,491.0,367.0,490.0,532.0,502.0,679.0,646.0,356.0,643.0,288.0,597.0,184.0,446.0,177.0,396.0,286.0,425.0,303.0
052517579.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,476.0,127.0,545.0,230.0,508.518,128.9493,454.0,656.0,461.0,544.0,459.0,394.0,531.0,397.0,529.0,533.0,528.0,595.0,322.0,357.0,391.0,295.0,461.0,233.0,564.0,248.0,601.0,322.0,641.0,396.0
083473795.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,507.0,202.0,553.0,263.0,531.342,201.9694,499.0,464.0,501.0,391.0,516.0,346.0,544.0,347.0,540.0,412.0,537.0,492.0,457.0,350.0,474.0,319.0,498.0,277.0,558.0,279.0,588.0,322.0,575.0,355.0
003313346.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,478.0,128.0,543.0,226.0,512.4582,130.0021,454.0,665.0,462.0,541.0,459.0,395.0,528.0,407.0,532.0,530.0,526.0,580.0,321.0,359.0,394.0,298.0,455.0,230.0,561.0,243.0,603.0,317.0,633.0,394.0
026837837.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,735.0,405.0,765.0,455.0,747.6792,406.7919,734.0,602.0,734.0,549.0,733.0,517.0,758.0,520.0,763.0,573.0,758.0,619.0,699.0,537.0,711.0,501.0,726.0,460.0,779.0,460.0,789.0,486.0,755.0,486.0
007660362.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,876.0,158.0,973.0,293.0,920.1449,159.1489,1121.0,966.0,1051.0,792.0,996.0,600.0,888.0,602.0,863.0,759.0,851.0,927.0,1068.0,612.0,1080.0,494.0,1034.0,350.0,832.0,359.0,806.0,513.0,796.0,638.0
039366341.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,900.0,354.0,963.0,438.0,924.3753,354.6087,954.0,827.0,917.0,712.0,937.0,618.0,986.0,620.0,944.0,730.0,1023.0,740.0,878.0,544.0,894.0,512.0,903.0,459.0,981.0,454.0,1041.0,521.0,1029.0,537.0
027266799.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,726.0,362.0,777.0,438.0,758.2825,364.0234,682.0,747.0,723.0,717.0,701.0,602.0,747.0,606.0,760.0,715.0,721.0,821.0,660.0,571.0,645.0,508.0,693.0,458.0,786.0,464.0,834.0,525.0,812.0,560.0
027266799.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1127.0,355.0,1179.0,437.0,1159.7849,357.7581,1073.0,729.0,1128.0,713.0,1116.0,602.0,1160.0,606.0,1160.0,720.0,1137.0,824.0,1116.0,575.0,1055.0,527.0,1101.0,457.0,1182.0,459.0,1216.0,520.0,1228.0,538.0
076519020.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,530.0,154.0,580.0,220.0,549.0275,154.4226,564.0,540.0,544.0,471.0,534.0,372.0,577.0,371.0,592.0,467.0,600.0,558.0,483.0,377.0,495.0,303.0,514.0,245.0,618.0,248.0,636.0,320.0,610.0,372.0
088714200.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,497.0,59.0,543.0,125.0,519.5337,59.8239,475.0,473.0,475.0,383.0,489.0,279.0,537.0,283.0,544.0,387.0,545.0,465.0,504.0,240.0,456.0,223.0,471.0,158.0,571.0,164.0,581.0,225.0,564.0,248.0
088714200.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,953.0,122.0,1018.0,216.0,986.5387,123.2979,962.0,655.0,950.0,541.0,922.0,412.0,991.0,423.0,1004.0,561.0,1015.0,699.0,893.0,323.0,884.0,314.0,913.0,240.0,1054.0,229.0,1047.0,336.0,964.0,335.0
001060742.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,472.0,170.0,529.0,250.0,494.3368,171.1947,578.0,610.0,573.0,525.0,566.0,432.0,512.0,453.0,507.0,559.0,521.0,642.0,624.0,403.0,618.0,351.0,576.0,280.0,451.0,309.0,446.0,391.0,451.0,439.0
086165716.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,359.0,45.0,442.0,156.0,402.0,45.0,424.0,715.0,434.0,623.0,435.0,482.0,350.0,497.0,337.0,610.0,355.0,709.0,533.0,450.0,522.0,349.0,494.0,236.0,299.0,222.0,271.0,330.0,264.0,432.0
084339165.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,233.0,233.0,283.0,298.0,258.9787,232.7122,286.0,580.0,282.0,503.0,283.0,407.0,235.0,405.0,232.0,503.0,227.0,610.0,333.0,368.0,319.0,355.0,293.0,299.0,221.0,299.0,189.0,381.0,182.0,352.0
094182127.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,952.0,229.0,999.0,288.0,992.7526,233.7463,1002.0,521.0,994.0,443.0,987.0,372.0,952.0,378.0,958.0,431.0,960.0,493.0,1023.0,324.0,1015.0,304.0,993.0,274.0,935.0,275.0,916.0,321.0,916.0,375.0
